"","MFG_DATE","PLANT_ID","PRODUCT_ID","ITEMS_PRODUCED","ITEMS_SAMPLED","ITEMS_DEFECTIVE","MFG_DEFECT_RATE"
"404",2020-02-07,"US1","LAP01",49960,410,7,0.0170731707317073
"405",2020-02-08,"US1","LAP01",50000,420,8,0.019047619047619
"406",2020-02-09,"US1","LAP01",50020,510,9,0.0176470588235294
"407",2020-02-10,"US1","LAP01",50050,510,9,0.0176470588235294
"408",2020-02-11,"US1","LAP01",49950,400,7,0.0175
"409",2020-02-12,"US1","LAP01",50090,570,10,0.0175438596491228
"410",2020-02-13,"US1","LAP01",50030,540,10,0.0185185185185185
"411",2020-02-14,"US1","LAP01",50080,630,11,0.0174603174603175
"412",2020-02-15,"US1","LAP01",49920,620,11,0.017741935483871
"413",2020-02-16,"US1","LAP01",49980,540,10,0.0185185185185185
"414",2020-02-17,"US1","LAP01",50100,230,4,0.0173913043478261
"415",2020-02-18,"US1","LAP01",50050,630,11,0.0174603174603175
"416",2020-02-19,"US1","LAP01",50040,450,8,0.0177777777777778
"417",2020-02-20,"US1","LAP01",50020,580,10,0.0172413793103448
"418",2020-02-21,"US1","LAP01",50130,480,9,0.01875
"419",2020-02-22,"US1","LAP01",49980,670,12,0.017910447761194
"420",2020-02-23,"US1","LAP01",50110,420,8,0.019047619047619
"421",2020-02-24,"US1","LAP01",49980,540,10,0.0185185185185185
"422",2020-02-25,"US1","LAP01",49990,520,9,0.0173076923076923
"423",2020-02-26,"US1","LAP01",49980,550,10,0.0181818181818182
"424",2020-02-27,"US1","LAP01",49990,630,11,0.0174603174603175
"425",2020-02-28,"US1","LAP01",50020,420,8,0.019047619047619
"426",2020-03-01,"US1","LAP01",50040,280,5,0.0178571428571429
"427",2020-03-02,"US1","LAP01",49960,600,11,0.0183333333333333
"428",2020-03-03,"US1","LAP01",49990,600,11,0.0183333333333333
"429",2020-03-04,"US1","LAP01",49940,470,8,0.0170212765957447
"430",2020-03-05,"US1","LAP01",50070,550,10,0.0181818181818182
"431",2020-03-06,"US1","LAP01",50020,480,9,0.01875
"432",2020-03-07,"US1","LAP01",50100,510,9,0.0176470588235294
"433",2020-03-08,"US1","LAP01",50010,680,12,0.0176470588235294
"434",2020-03-09,"US1","LAP01",50040,360,6,0.0166666666666667
"435",2020-03-10,"US1","LAP01",50040,350,6,0.0171428571428571
"436",2020-03-11,"US1","LAP01",49940,580,10,0.0172413793103448
"437",2020-03-12,"US1","LAP01",50070,570,10,0.0175438596491228
"438",2020-03-13,"US1","LAP01",49920,480,9,0.01875
"439",2020-03-14,"US1","LAP01",50020,410,7,0.0170731707317073
"440",2020-03-15,"US1","LAP01",49920,500,9,0.018
"441",2020-03-16,"US1","LAP01",50030,540,10,0.0185185185185185
"442",2020-03-17,"US1","LAP01",49910,510,9,0.0176470588235294
"443",2020-03-18,"US1","LAP01",49970,410,7,0.0170731707317073
"444",2020-03-19,"US1","LAP01",49960,260,5,0.0192307692307692
"445",2020-03-20,"US1","LAP01",50110,610,11,0.0180327868852459
"446",2020-03-21,"US1","LAP01",49990,470,8,0.0170212765957447
"447",2020-03-22,"US1","LAP01",49960,340,6,0.0176470588235294
"448",2020-03-23,"US1","LAP01",49930,600,11,0.0183333333333333
"449",2020-03-24,"US1","LAP01",49930,370,7,0.0189189189189189
"450",2020-03-25,"US1","LAP01",49940,660,12,0.0181818181818182
"451",2020-03-26,"US1","LAP01",50020,750,14,0.0186666666666667
"452",2020-03-27,"US1","LAP01",50020,300,5,0.0166666666666667
"453",2020-03-28,"US1","LAP01",50010,520,9,0.0173076923076923
"454",2020-03-29,"US1","LAP01",49860,420,8,0.019047619047619
"455",2020-03-30,"US1","LAP01",50010,340,6,0.0176470588235294
"456",2020-03-31,"US1","LAP01",50050,580,10,0.0172413793103448
"457",2020-04-01,"US1","LAP01",50020,570,10,0.0175438596491228
"458",2020-04-02,"US1","LAP01",49970,460,8,0.0173913043478261
"459",2020-04-03,"US1","LAP01",50010,500,9,0.018
"460",2020-04-04,"US1","LAP01",49970,410,7,0.0170731707317073
"461",2020-04-05,"US1","LAP01",49950,560,10,0.0178571428571429
"462",2020-04-06,"US1","LAP01",49950,700,13,0.0185714285714286
"463",2020-04-07,"US1","LAP01",50000,460,8,0.0173913043478261
"464",2020-04-08,"US1","LAP01",49940,530,10,0.0188679245283019
"465",2020-04-09,"US1","LAP01",49960,560,10,0.0178571428571429
"466",2020-04-10,"US1","LAP01",50000,630,11,0.0174603174603175
"467",2020-04-11,"US1","LAP01",49990,570,10,0.0175438596491228
"468",2020-04-12,"US1","LAP01",49980,590,11,0.0186440677966102
"469",2020-04-13,"US1","LAP01",49970,350,6,0.0171428571428571
"470",2020-04-14,"US1","LAP01",50060,540,10,0.0185185185185185
"471",2020-04-15,"US1","LAP01",50070,400,7,0.0175
"472",2020-04-16,"US1","LAP01",50060,600,11,0.0183333333333333
"473",2020-04-17,"US1","LAP01",50020,480,9,0.01875
"474",2020-04-18,"US1","LAP01",49970,510,9,0.0176470588235294
"475",2020-04-19,"US1","LAP01",50000,660,12,0.0181818181818182
"476",2020-04-20,"US1","LAP01",49940,490,9,0.0183673469387755
"477",2020-04-21,"US1","LAP01",49970,350,6,0.0171428571428571
"478",2020-04-22,"US1","LAP01",50010,560,10,0.0178571428571429
"479",2020-04-23,"US1","LAP01",50050,560,10,0.0178571428571429
"480",2020-04-24,"US1","LAP01",50030,570,10,0.0175438596491228
"481",2020-04-25,"US1","LAP01",50030,450,8,0.0177777777777778
"482",2020-04-26,"US1","LAP01",49960,460,8,0.0173913043478261
"483",2020-04-27,"US1","LAP01",50080,440,8,0.0181818181818182
"484",2020-04-28,"US1","LAP01",49900,490,9,0.0183673469387755
"485",2020-04-29,"US1","LAP01",50020,510,9,0.0176470588235294
"486",2020-04-30,"US1","LAP01",49900,640,12,0.01875
"487",2020-05-01,"US1","LAP01",49980,460,8,0.0173913043478261
"488",2020-05-02,"US1","LAP01",49980,450,8,0.0177777777777778
"489",2020-05-03,"US1","LAP01",50020,590,11,0.0186440677966102
"490",2020-05-04,"US1","LAP01",50050,420,8,0.019047619047619
"491",2020-05-05,"US1","LAP01",50010,600,11,0.0183333333333333
"492",2020-05-06,"US1","LAP01",50030,380,7,0.0184210526315789
"493",2020-05-07,"US1","LAP01",50010,450,8,0.0177777777777778
"494",2020-05-08,"US1","LAP01",49980,680,12,0.0176470588235294
"495",2020-05-09,"US1","LAP01",50060,610,11,0.0180327868852459
"496",2020-05-10,"US1","LAP01",49950,430,8,0.0186046511627907
"497",2020-05-11,"US1","LAP01",49990,480,9,0.01875
"498",2020-05-12,"US1","LAP01",49980,610,11,0.0180327868852459
"499",2020-05-13,"US1","LAP01",49950,360,6,0.0166666666666667
"500",2020-05-14,"US1","LAP01",49940,500,9,0.018
"501",2020-05-15,"US1","LAP01",50030,440,8,0.0181818181818182
"502",2020-05-16,"US1","LAP01",49890,510,9,0.0176470588235294
"503",2020-05-17,"US1","LAP01",50070,520,9,0.0173076923076923
"504",2020-05-18,"US1","LAP01",49990,570,10,0.0175438596491228
"505",2020-05-19,"US1","LAP01",50020,330,6,0.0181818181818182
"506",2020-05-20,"US1","LAP01",50050,510,9,0.0176470588235294
"507",2020-05-21,"US1","LAP01",50030,620,11,0.017741935483871
"508",2020-05-22,"US1","LAP01",50070,500,9,0.018
"509",2020-05-23,"US1","LAP01",50020,440,8,0.0181818181818182
"510",2020-05-24,"US1","LAP01",49990,410,7,0.0170731707317073
"511",2020-05-25,"US1","LAP01",50020,440,8,0.0181818181818182
"512",2020-05-26,"US1","LAP01",50010,500,9,0.018
"513",2020-05-27,"US1","LAP01",49970,310,6,0.0193548387096774
"514",2020-05-28,"US1","LAP01",49950,620,11,0.017741935483871
"515",2020-05-29,"US1","LAP01",50030,600,11,0.0183333333333333
"516",2020-05-30,"US1","LAP01",49930,500,9,0.018
"517",2020-05-31,"US1","LAP01",50010,450,8,0.0177777777777778
"518",2020-06-01,"US1","LAP01",50010,530,10,0.0188679245283019
"519",2020-06-02,"US1","LAP01",50030,550,10,0.0181818181818182
"520",2020-06-03,"US1","LAP01",50000,500,9,0.018
"521",2020-06-04,"US1","LAP01",49970,490,9,0.0183673469387755
"522",2020-06-05,"US1","LAP01",50060,450,8,0.0177777777777778
"523",2020-06-06,"US1","LAP01",50030,380,7,0.0184210526315789
"524",2020-06-07,"US1","LAP01",50040,330,6,0.0181818181818182
"525",2020-06-08,"US1","LAP01",50020,470,8,0.0170212765957447
"526",2020-06-09,"US1","LAP01",50000,490,9,0.0183673469387755
"527",2020-06-10,"US1","LAP01",50010,490,9,0.0183673469387755
"528",2020-06-11,"US1","LAP01",50040,630,11,0.0174603174603175
"529",2020-06-12,"US1","LAP01",49990,540,10,0.0185185185185185
"530",2020-06-13,"US1","LAP01",50000,450,8,0.0177777777777778
"531",2020-06-14,"US1","LAP01",49980,560,10,0.0178571428571429
"532",2020-06-15,"US1","LAP01",49980,700,13,0.0185714285714286
"533",2020-06-16,"US1","LAP01",50000,470,8,0.0170212765957447
"534",2020-06-17,"US1","LAP01",50060,570,10,0.0175438596491228
"535",2020-06-18,"US1","LAP01",50060,500,9,0.018
"536",2020-06-19,"US1","LAP01",49930,540,10,0.0185185185185185
"537",2020-06-20,"US1","LAP01",50040,660,12,0.0181818181818182
"538",2020-06-21,"US1","LAP01",49920,590,11,0.0186440677966102
"539",2020-06-22,"US1","LAP01",50050,410,7,0.0170731707317073
"540",2020-06-23,"US1","LAP01",50040,540,10,0.0185185185185185
"541",2020-06-24,"US1","LAP01",50010,560,10,0.0178571428571429
"542",2020-06-25,"US1","LAP01",49990,240,4,0.0166666666666667
"543",2020-06-26,"US1","LAP01",49940,470,8,0.0170212765957447
"544",2020-06-27,"US1","LAP01",49970,340,6,0.0176470588235294
"545",2020-06-28,"US1","LAP01",50010,330,6,0.0181818181818182
"546",2020-06-29,"US1","LAP01",50060,480,9,0.01875
"547",2020-06-30,"US1","LAP01",50000,380,7,0.0184210526315789
"548",2020-07-01,"US1","LAP01",50100,520,9,0.0173076923076923
"549",2020-07-02,"US1","LAP01",49970,400,7,0.0175
"550",2020-07-03,"US1","LAP01",50050,480,9,0.01875
"551",2020-07-04,"US1","LAP01",49970,380,7,0.0184210526315789
"552",2020-07-05,"US1","LAP01",50090,370,7,0.0189189189189189
"553",2020-07-06,"US1","LAP01",50040,380,7,0.0184210526315789
"554",2020-07-07,"US1","LAP01",49990,440,8,0.0181818181818182
"555",2020-07-08,"US1","LAP01",50020,420,8,0.019047619047619
"556",2020-07-09,"US1","LAP01",49950,430,8,0.0186046511627907
"557",2020-07-10,"US1","LAP01",49950,480,9,0.01875
"558",2020-07-11,"US1","LAP01",50040,600,11,0.0183333333333333
"559",2020-07-12,"US1","LAP01",49910,590,11,0.0186440677966102
"560",2020-07-13,"US1","LAP01",50110,550,10,0.0181818181818182
"561",2020-07-14,"US1","LAP01",49970,510,9,0.0176470588235294
"562",2020-07-15,"US1","LAP01",50060,390,7,0.0179487179487179
"563",2020-07-16,"US1","LAP01",50070,580,10,0.0172413793103448
"564",2020-07-17,"US1","LAP01",50000,520,9,0.0173076923076923
"565",2020-07-18,"US1","LAP01",50000,370,7,0.0189189189189189
"566",2020-07-19,"US1","LAP01",49960,410,7,0.0170731707317073
"567",2020-07-20,"US1","LAP01",50070,580,10,0.0172413793103448
"568",2020-07-21,"US1","LAP01",49990,530,10,0.0188679245283019
"569",2020-07-22,"US1","LAP01",50110,480,9,0.01875
"570",2020-07-23,"US1","LAP01",50060,630,11,0.0174603174603175
"571",2020-07-24,"US1","LAP01",50000,680,12,0.0176470588235294
"572",2020-07-25,"US1","LAP01",49990,500,9,0.018
"573",2020-07-26,"US1","LAP01",50020,520,9,0.0173076923076923
"574",2020-07-27,"US1","LAP01",50040,440,8,0.0181818181818182
"575",2020-07-28,"US1","LAP01",50000,440,8,0.0181818181818182
"576",2020-07-29,"US1","LAP01",49940,490,9,0.0183673469387755
"577",2020-07-30,"US1","LAP01",49990,380,7,0.0184210526315789
"578",2020-07-31,"US1","LAP01",50000,430,8,0.0186046511627907
"579",2020-08-01,"US1","LAP01",49970,440,8,0.0181818181818182
"580",2020-08-02,"US1","LAP01",49980,640,12,0.01875
"581",2020-08-03,"US1","LAP01",50010,680,12,0.0176470588235294
"582",2020-08-04,"US1","LAP01",50060,480,9,0.01875
"583",2020-08-05,"US1","LAP01",50040,490,9,0.0183673469387755
"584",2020-08-06,"US1","LAP01",49980,630,11,0.0174603174603175
"585",2020-08-07,"US1","LAP01",49990,490,9,0.0183673469387755
"586",2020-08-08,"US1","LAP01",50030,470,8,0.0170212765957447
"587",2020-08-09,"US1","LAP01",50080,480,9,0.01875
"588",2020-08-10,"US1","LAP01",50040,540,10,0.0185185185185185
"589",2020-08-11,"US1","LAP01",50040,460,8,0.0173913043478261
"590",2020-08-12,"US1","LAP01",49950,170,3,0.0176470588235294
"591",2020-08-13,"US1","LAP01",49990,500,9,0.018
"592",2020-08-14,"US1","LAP01",49920,470,8,0.0170212765957447
"593",2020-08-15,"US1","LAP01",50010,660,12,0.0181818181818182
"594",2020-08-16,"US1","LAP01",49990,430,8,0.0186046511627907
"595",2020-08-17,"US1","LAP01",50020,720,13,0.0180555555555556
"596",2020-08-18,"US1","LAP01",49950,320,6,0.01875
"597",2020-08-19,"US1","LAP01",50020,520,9,0.0173076923076923
"598",2020-08-20,"US1","LAP01",50020,420,8,0.019047619047619
"599",2020-08-21,"US1","LAP01",50020,250,5,0.02
"600",2020-08-22,"US1","LAP01",50070,440,8,0.0181818181818182
"601",2020-08-23,"US1","LAP01",49990,490,9,0.0183673469387755
"602",2020-08-24,"US1","LAP01",50050,510,9,0.0176470588235294
"603",2020-08-25,"US1","LAP01",49900,370,7,0.0189189189189189
"604",2020-08-26,"US1","LAP01",50060,460,8,0.0173913043478261
"605",2020-08-27,"US1","LAP01",49960,650,12,0.0184615384615385
"606",2020-08-28,"US1","LAP01",49880,330,6,0.0181818181818182
"607",2020-08-29,"US1","LAP01",50040,560,10,0.0178571428571429
"608",2020-08-30,"US1","LAP01",49980,550,10,0.0181818181818182
"609",2020-08-31,"US1","LAP01",50030,500,9,0.018
"610",2020-09-01,"US1","LAP01",49880,500,9,0.018
"611",2020-09-02,"US1","LAP01",50000,490,9,0.0183673469387755
"612",2020-09-03,"US1","LAP01",49970,660,12,0.0181818181818182
"613",2020-09-04,"US1","LAP01",49970,580,10,0.0172413793103448
"614",2020-09-05,"US1","LAP01",50060,650,12,0.0184615384615385
"615",2020-09-06,"US1","LAP01",50010,650,12,0.0184615384615385
"616",2020-09-07,"US1","LAP01",49950,590,11,0.0186440677966102
"617",2020-09-08,"US1","LAP01",49970,470,8,0.0170212765957447
"618",2020-09-09,"US1","LAP01",49930,520,9,0.0173076923076923
"619",2020-09-10,"US1","LAP01",49990,620,11,0.017741935483871
"620",2020-09-11,"US1","LAP01",50080,540,10,0.0185185185185185
"621",2020-09-12,"US1","LAP01",49950,470,8,0.0170212765957447
"622",2020-09-13,"US1","LAP01",49950,600,11,0.0183333333333333
"623",2020-09-14,"US1","LAP01",49930,710,13,0.0183098591549296
"624",2020-09-15,"US1","LAP01",50050,510,9,0.0176470588235294
"625",2020-09-16,"US1","LAP01",50060,460,8,0.0173913043478261
"626",2020-09-17,"US1","LAP01",50020,470,8,0.0170212765957447
"627",2020-09-18,"US1","LAP01",49980,600,11,0.0183333333333333
"628",2020-09-19,"US1","LAP01",50010,230,4,0.0173913043478261
"629",2020-09-20,"US1","LAP01",50010,670,12,0.017910447761194
"630",2020-09-21,"US1","LAP01",50020,640,12,0.01875
"631",2020-09-22,"US1","LAP01",49960,530,10,0.0188679245283019
"632",2020-09-23,"US1","LAP01",49990,590,11,0.0186440677966102
"633",2020-09-24,"US1","LAP01",49990,360,6,0.0166666666666667
"634",2020-09-25,"US1","LAP01",50030,560,10,0.0178571428571429
"635",2020-09-26,"US1","LAP01",50040,360,6,0.0166666666666667
"636",2020-09-27,"US1","LAP01",49970,420,8,0.019047619047619
"637",2020-09-28,"US1","LAP01",50040,390,7,0.0179487179487179
"638",2020-09-29,"US1","LAP01",50060,520,9,0.0173076923076923
"639",2020-09-30,"US1","LAP01",49940,480,9,0.01875
"640",2020-10-01,"US1","LAP01",50070,540,10,0.0185185185185185
"641",2020-10-02,"US1","LAP01",50020,430,8,0.0186046511627907
"642",2020-10-03,"US1","LAP01",49930,470,8,0.0170212765957447
"643",2020-10-04,"US1","LAP01",49940,530,10,0.0188679245283019
"644",2020-10-05,"US1","LAP01",50050,680,12,0.0176470588235294
"645",2020-10-06,"US1","LAP01",50020,520,9,0.0173076923076923
"646",2020-10-07,"US1","LAP01",50070,440,8,0.0181818181818182
"647",2020-10-08,"US1","LAP01",50040,450,8,0.0177777777777778
"648",2020-10-09,"US1","LAP01",49960,550,10,0.0181818181818182
"649",2020-10-10,"US1","LAP01",49980,390,7,0.0179487179487179
"650",2020-10-11,"US1","LAP01",49920,510,9,0.0176470588235294
"651",2020-10-12,"US1","LAP01",49950,520,9,0.0173076923076923
"652",2020-10-13,"US1","LAP01",50040,510,9,0.0176470588235294
"653",2020-10-14,"US1","LAP01",50010,450,8,0.0177777777777778
"654",2020-10-15,"US1","LAP01",50010,420,8,0.019047619047619
"655",2020-10-16,"US1","LAP01",50020,460,8,0.0173913043478261
"656",2020-10-17,"US1","LAP01",49990,480,9,0.01875
"657",2020-10-18,"US1","LAP01",49960,460,8,0.0173913043478261
"658",2020-10-19,"US1","LAP01",49980,610,11,0.0180327868852459
"659",2020-10-20,"US1","LAP01",49980,470,8,0.0170212765957447
"660",2020-10-21,"US1","LAP01",50020,620,11,0.017741935483871
"661",2020-10-22,"US1","LAP01",49970,500,9,0.018
"662",2020-10-23,"US1","LAP01",50030,500,9,0.018
"663",2020-10-24,"US1","LAP01",50050,620,11,0.017741935483871
"664",2020-10-25,"US1","LAP01",50000,530,10,0.0188679245283019
"665",2020-10-26,"US1","LAP01",50010,400,7,0.0175
"666",2020-10-27,"US1","LAP01",50000,640,12,0.01875
"667",2020-10-28,"US1","LAP01",49990,650,12,0.0184615384615385
"668",2020-10-29,"US1","LAP01",49900,510,9,0.0176470588235294
"669",2020-10-30,"US1","LAP01",50000,450,8,0.0177777777777778
"670",2020-10-31,"US1","LAP01",50010,510,9,0.0176470588235294
"671",2020-11-01,"US1","LAP01",50070,310,6,0.0193548387096774
"672",2020-11-02,"US1","LAP01",49960,370,7,0.0189189189189189
"673",2020-11-03,"US1","LAP01",50090,300,5,0.0166666666666667
"674",2020-11-04,"US1","LAP01",50130,510,9,0.0176470588235294
"675",2020-11-05,"US1","LAP01",50030,610,11,0.0180327868852459
"676",2020-11-06,"US1","LAP01",49930,570,10,0.0175438596491228
"677",2020-11-07,"US1","LAP01",50030,480,9,0.01875
"678",2020-11-08,"US1","LAP01",50010,540,10,0.0185185185185185
"679",2020-11-09,"US1","LAP01",49910,360,6,0.0166666666666667
"680",2020-11-10,"US1","LAP01",50050,350,6,0.0171428571428571
"681",2020-11-11,"US1","LAP01",50020,510,9,0.0176470588235294
"682",2020-11-12,"US1","LAP01",49980,420,8,0.019047619047619
"683",2020-11-13,"US1","LAP01",50120,430,8,0.0186046511627907
"684",2020-11-14,"US1","LAP01",49970,380,7,0.0184210526315789
"685",2020-11-15,"US1","LAP01",50030,410,7,0.0170731707317073
"686",2020-11-16,"US1","LAP01",50030,560,10,0.0178571428571429
"687",2020-11-17,"US1","LAP01",49960,180,3,0.0166666666666667
"688",2020-11-18,"US1","LAP01",49980,490,9,0.0183673469387755
"689",2020-11-19,"US1","LAP01",49950,480,9,0.01875
"690",2020-11-20,"US1","LAP01",50040,540,10,0.0185185185185185
"691",2020-11-21,"US1","LAP01",49930,470,8,0.0170212765957447
"692",2020-11-22,"US1","LAP01",50060,300,5,0.0166666666666667
"693",2020-11-23,"US1","LAP01",49970,390,7,0.0179487179487179
"694",2020-11-24,"US1","LAP01",49890,570,10,0.0175438596491228
"695",2020-11-25,"US1","LAP01",50000,530,10,0.0188679245283019
"696",2020-11-26,"US1","LAP01",50080,260,5,0.0192307692307692
"697",2020-11-27,"US1","LAP01",50020,570,10,0.0175438596491228
"698",2020-11-28,"US1","LAP01",49940,430,8,0.0186046511627907
"699",2020-11-29,"US1","LAP01",49970,510,9,0.0176470588235294
"700",2020-11-30,"US1","LAP01",50050,390,7,0.0179487179487179
"701",2020-12-01,"US1","LAP01",50050,500,9,0.018
"702",2020-12-02,"US1","LAP01",49980,560,10,0.0178571428571429
"703",2020-12-03,"US1","LAP01",49970,540,10,0.0185185185185185
"704",2020-12-04,"US1","LAP01",50120,630,11,0.0174603174603175
"705",2020-12-05,"US1","LAP01",49990,330,6,0.0181818181818182
"706",2020-12-06,"US1","LAP01",50010,450,8,0.0177777777777778
"707",2020-12-07,"US1","LAP01",49970,410,7,0.0170731707317073
"708",2020-12-08,"US1","LAP01",50020,560,10,0.0178571428571429
"709",2020-12-09,"US1","LAP01",50040,260,5,0.0192307692307692
"710",2020-12-10,"US1","LAP01",50000,410,7,0.0170731707317073
"711",2020-12-11,"US1","LAP01",49980,490,9,0.0183673469387755
"712",2020-12-12,"US1","LAP01",50000,570,10,0.0175438596491228
"713",2020-12-13,"US1","LAP01",50030,610,11,0.0180327868852459
"714",2020-12-14,"US1","LAP01",49960,470,8,0.0170212765957447
"715",2020-12-15,"US1","LAP01",49980,380,7,0.0184210526315789
"716",2020-12-16,"US1","LAP01",49940,330,6,0.0181818181818182
"717",2020-12-17,"US1","LAP01",50030,410,7,0.0170731707317073
"718",2020-12-18,"US1","LAP01",50010,330,6,0.0181818181818182
"719",2020-12-19,"US1","LAP01",50010,540,10,0.0185185185185185
"720",2020-12-20,"US1","LAP01",49950,700,13,0.0185714285714286
"721",2020-12-21,"US1","LAP01",49950,530,10,0.0188679245283019
"722",2020-12-22,"US1","LAP01",50070,470,8,0.0170212765957447
"723",2020-12-23,"US1","LAP01",49950,390,7,0.0179487179487179
"724",2020-12-24,"US1","LAP01",50000,670,12,0.017910447761194
"725",2020-12-25,"US1","LAP01",50030,610,11,0.0180327868852459
"726",2020-12-26,"US1","LAP01",49980,690,12,0.0173913043478261
"727",2020-12-27,"US1","LAP01",50000,500,9,0.018
"728",2020-12-28,"US1","LAP01",50010,600,11,0.0183333333333333
"729",2020-12-29,"US1","LAP01",50000,430,8,0.0186046511627907
"730",2020-12-30,"US1","LAP01",49920,450,8,0.0177777777777778
"731",2020-12-31,"US1","LAP01",50010,300,5,0.0166666666666667
